time,year,species,port,landings,month,species_group
1965-01-16 00:00:00+00:00,1965,"oyster, giant pacific",Monterey,1566,1,Oysters
1965-02-16 00:00:00+00:00,1965,"oyster, giant pacific",Monterey,1600,2,Oysters
1965-03-16 00:00:00+00:00,1965,"oyster, giant pacific",Monterey,1524,3,Oysters
1965-04-16 00:00:00+00:00,1965,"oyster, giant pacific",Monterey,761,4,Oysters
1965-12-16 00:00:00+00:00,1965,"oyster, giant pacific",Monterey,413,12,Oysters
1966-12-16 00:00:00+00:00,1966,"oyster, giant pacific",Monterey,1978,12,Oysters
1980-04-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,331,4,Oysters
1980-05-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,1852,5,Oysters
1980-06-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,1058,6,Oysters
1980-07-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,3549,7,Oysters
1980-08-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,99,8,Oysters
1980-10-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,8141,10,Oysters
1980-11-16 00:00:00+00:00,1980,"oyster, giant pacific",Monterey,10514,11,Oysters
1972-01-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,13,1,Oysters
1972-02-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,26,2,Oysters
1972-03-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,26,3,Oysters
1972-04-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,26,4,Oysters
1972-05-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,12,5,Oysters
1972-06-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,6,6,Oysters
1972-07-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,3,7,Oysters
1972-08-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,9,8,Oysters
1972-09-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,6,9,Oysters
1972-10-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,3,10,Oysters
1972-11-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,12,11,Oysters
1972-12-16 00:00:00+00:00,1972,"oyster, giant pacific",San Diego,12,12,Oysters
1973-01-16 00:00:00+00:00,1973,"oyster, giant pacific",San Diego,12,1,Oysters
1935-02-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,8603,2,Oysters
1935-03-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,21557,3,Oysters
1935-04-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,29229,4,Oysters
1935-05-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,21291,5,Oysters
1935-06-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,19599,6,Oysters
1935-07-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,17786,7,Oysters
1935-08-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,21641,8,Oysters
1935-09-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,14488,9,Oysters
1935-10-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,16095,10,Oysters
1935-11-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,26099,11,Oysters
1935-12-16 00:00:00+00:00,1935,"oyster, giant pacific",San Francisco,35657,12,Oysters
1936-01-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,20952,1,Oysters
1936-02-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,8768,2,Oysters
1936-03-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,16150,3,Oysters
1936-04-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,9890,4,Oysters
1936-05-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,8538,5,Oysters
1936-06-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,28057,6,Oysters
1936-07-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,29350,7,Oysters
1936-08-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,25027,8,Oysters
1936-09-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,40319,9,Oysters
1936-10-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,53930,10,Oysters
1936-11-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,35001,11,Oysters
1936-12-16 00:00:00+00:00,1936,"oyster, giant pacific",San Francisco,25435,12,Oysters
1937-01-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,41581,1,Oysters
1937-02-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,30533,2,Oysters
1937-03-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,43813,3,Oysters
1937-04-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,71021,4,Oysters
1937-05-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,60049,5,Oysters
1937-06-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,41517,6,Oysters
1937-07-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,37445,7,Oysters
1937-08-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,26918,8,Oysters
1937-09-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,47678,9,Oysters
1937-10-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,71103,10,Oysters
1937-11-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,100824,11,Oysters
1937-12-16 00:00:00+00:00,1937,"oyster, giant pacific",San Francisco,107599,12,Oysters
1938-01-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,91769,1,Oysters
1938-02-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,101048,2,Oysters
1938-03-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,116279,3,Oysters
1938-04-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,115426,4,Oysters
1938-05-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,73876,5,Oysters
1938-06-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,61717,6,Oysters
1938-07-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,51642,7,Oysters
1938-08-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,75643,8,Oysters
1938-09-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,77986,9,Oysters
1938-10-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,111010,10,Oysters
1938-11-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,124425,11,Oysters
1938-12-16 00:00:00+00:00,1938,"oyster, giant pacific",San Francisco,175150,12,Oysters
1939-01-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,125588,1,Oysters
1939-02-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,193848,2,Oysters
1939-03-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,176862,3,Oysters
1939-04-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,171485,4,Oysters
1939-05-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,116138,5,Oysters
1939-06-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,77823,6,Oysters
1939-07-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,63040,7,Oysters
1939-08-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,73723,8,Oysters
1939-09-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,109497,9,Oysters
1939-10-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,172636,10,Oysters
1939-11-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,162381,11,Oysters
1939-12-16 00:00:00+00:00,1939,"oyster, giant pacific",San Francisco,136097,12,Oysters
1940-01-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,120442,1,Oysters
1940-02-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,129471,2,Oysters
1940-03-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,108786,3,Oysters
1940-04-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,77216,4,Oysters
1940-05-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,46303,5,Oysters
1940-06-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,40054,6,Oysters
1940-07-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,55505,7,Oysters
1940-08-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,65139,8,Oysters
1940-09-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,99238,9,Oysters
1940-10-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,153225,10,Oysters
1940-11-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,137086,11,Oysters
1940-12-16 00:00:00+00:00,1940,"oyster, giant pacific",San Francisco,142261,12,Oysters
1941-01-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,146703,1,Oysters
1941-02-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,149764,2,Oysters
1941-03-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,185237,3,Oysters
1941-04-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,176519,4,Oysters
1941-05-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,120061,5,Oysters
1941-06-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,82828,6,Oysters
1941-07-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,88992,7,Oysters
1941-08-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,97906,8,Oysters
1941-09-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,126094,9,Oysters
1941-10-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,161665,10,Oysters
1941-11-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,140090,11,Oysters
1941-12-16 00:00:00+00:00,1941,"oyster, giant pacific",San Francisco,53298,12,Oysters
1942-01-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,58060,1,Oysters
1942-02-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,24694,2,Oysters
1942-03-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,25682,3,Oysters
1942-04-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,19288,4,Oysters
1942-05-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,22002,5,Oysters
1942-06-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,6984,6,Oysters
1942-07-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,25580,7,Oysters
1942-08-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,13205,8,Oysters
1942-09-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,32243,9,Oysters
1942-10-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,34633,10,Oysters
1942-11-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,32613,11,Oysters
1942-12-16 00:00:00+00:00,1942,"oyster, giant pacific",San Francisco,22232,12,Oysters
1943-01-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,33846,1,Oysters
1943-02-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,49468,2,Oysters
1943-03-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,29551,3,Oysters
1943-04-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,27911,4,Oysters
1943-05-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,32214,5,Oysters
1943-06-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,17399,6,Oysters
1943-07-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,21481,7,Oysters
1943-08-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,19258,8,Oysters
1943-09-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,17562,9,Oysters
1943-10-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,15865,10,Oysters
1943-11-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,17994,11,Oysters
1943-12-16 00:00:00+00:00,1943,"oyster, giant pacific",San Francisco,18905,12,Oysters
1944-01-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,20123,1,Oysters
1944-02-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,22962,2,Oysters
1944-03-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,22084,3,Oysters
1944-04-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,26329,4,Oysters
1944-05-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,15484,5,Oysters
1944-06-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,13952,6,Oysters
1944-07-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,17833,7,Oysters
1944-08-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,13618,8,Oysters
1944-09-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,11646,9,Oysters
1944-10-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,8410,10,Oysters
1944-11-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,2160,11,Oysters
1944-12-16 00:00:00+00:00,1944,"oyster, giant pacific",San Francisco,2580,12,Oysters
1945-01-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,6082,1,Oysters
1945-02-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,7358,2,Oysters
1945-03-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,10491,3,Oysters
1945-04-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,12996,4,Oysters
1945-05-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,11748,5,Oysters
1945-06-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,8129,6,Oysters
1945-07-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,10872,7,Oysters
1945-08-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,5227,8,Oysters
1945-09-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,4850,9,Oysters
1945-10-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,1550,10,Oysters
1945-11-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,600,11,Oysters
1945-12-16 00:00:00+00:00,1945,"oyster, giant pacific",San Francisco,625,12,Oysters
1946-01-16 00:00:00+00:00,1946,"oyster, giant pacific",San Francisco,600,1,Oysters
1946-02-16 00:00:00+00:00,1946,"oyster, giant pacific",San Francisco,525,2,Oysters
1946-04-16 00:00:00+00:00,1946,"oyster, giant pacific",San Francisco,600,4,Oysters
1948-11-16 00:00:00+00:00,1948,"oyster, giant pacific",San Francisco,6240,11,Oysters
1948-12-16 00:00:00+00:00,1948,"oyster, giant pacific",San Francisco,5331,12,Oysters
1949-01-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,11020,1,Oysters
1949-02-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,11536,2,Oysters
1949-03-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,10583,3,Oysters
1949-04-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,11075,4,Oysters
1949-05-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,5722,5,Oysters
1949-06-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,3665,6,Oysters
1949-07-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,5515,7,Oysters
1949-08-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,5917,8,Oysters
1949-09-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,11348,9,Oysters
1949-10-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,11967,10,Oysters
1949-11-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,15371,11,Oysters
1949-12-16 00:00:00+00:00,1949,"oyster, giant pacific",San Francisco,8133,12,Oysters
1950-01-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,12556,1,Oysters
1950-02-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,14657,2,Oysters
1950-03-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,12671,3,Oysters
1950-04-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,10175,4,Oysters
1950-05-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,13543,5,Oysters
1950-06-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,3250,6,Oysters
1950-07-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,7650,7,Oysters
1950-08-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,5750,8,Oysters
1950-09-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,11637,9,Oysters
1950-10-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,12834,10,Oysters
1950-11-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,11424,11,Oysters
1950-12-16 00:00:00+00:00,1950,"oyster, giant pacific",San Francisco,8355,12,Oysters
1951-01-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,12689,1,Oysters
1951-02-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,16017,2,Oysters
1951-03-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,15337,3,Oysters
1951-04-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,14922,4,Oysters
1951-05-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,9403,5,Oysters
1951-06-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,10228,6,Oysters
1951-07-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,8028,7,Oysters
1951-08-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,9118,8,Oysters
1951-09-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,3500,9,Oysters
1951-10-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,12275,10,Oysters
1951-11-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,10578,11,Oysters
1951-12-16 00:00:00+00:00,1951,"oyster, giant pacific",San Francisco,10357,12,Oysters
1952-01-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,11277,1,Oysters
1952-02-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,17328,2,Oysters
1952-03-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,17844,3,Oysters
1952-04-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,18415,4,Oysters
1952-05-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,10187,5,Oysters
1952-06-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,10581,6,Oysters
1952-07-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,5821,7,Oysters
1952-08-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,11072,8,Oysters
1952-09-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,7950,9,Oysters
1952-10-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,11082,10,Oysters
1952-11-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,9176,11,Oysters
1952-12-16 00:00:00+00:00,1952,"oyster, giant pacific",San Francisco,6735,12,Oysters
1953-01-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,10996,1,Oysters
1953-02-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,11259,2,Oysters
1953-03-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,18183,3,Oysters
1953-04-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,15631,4,Oysters
1953-05-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,6458,5,Oysters
1953-06-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,4552,6,Oysters
1953-07-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,9864,7,Oysters
1953-08-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,9656,8,Oysters
1953-09-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,11016,9,Oysters
1953-10-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,12997,10,Oysters
1953-11-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,10587,11,Oysters
1953-12-16 00:00:00+00:00,1953,"oyster, giant pacific",San Francisco,13250,12,Oysters
1954-01-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,18067,1,Oysters
1954-02-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,20784,2,Oysters
1954-03-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,15114,3,Oysters
1954-04-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,17377,4,Oysters
1954-05-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,10019,5,Oysters
1954-06-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,7549,6,Oysters
1954-07-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,6235,7,Oysters
1954-08-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,6600,8,Oysters
1954-09-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,9163,9,Oysters
1954-10-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,12561,10,Oysters
1954-11-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,12457,11,Oysters
1954-12-16 00:00:00+00:00,1954,"oyster, giant pacific",San Francisco,13175,12,Oysters
1955-01-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,15310,1,Oysters
1955-02-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,24216,2,Oysters
1955-03-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,18017,3,Oysters
1955-04-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,21595,4,Oysters
1955-05-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,15691,5,Oysters
1955-06-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,11384,6,Oysters
1955-07-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,10048,7,Oysters
1955-08-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,8506,8,Oysters
1955-09-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,12960,9,Oysters
1955-10-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,16371,10,Oysters
1955-11-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,13109,11,Oysters
1955-12-16 00:00:00+00:00,1955,"oyster, giant pacific",San Francisco,12255,12,Oysters
1956-01-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,12906,1,Oysters
1956-02-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,18250,2,Oysters
1956-03-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,21943,3,Oysters
1956-04-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,22909,4,Oysters
1956-05-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,17693,5,Oysters
1956-06-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,16557,6,Oysters
1956-07-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,19749,7,Oysters
1956-08-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,13715,8,Oysters
1956-09-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,20165,9,Oysters
1956-10-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,50672,10,Oysters
1956-11-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,78478,11,Oysters
1956-12-16 00:00:00+00:00,1956,"oyster, giant pacific",San Francisco,32108,12,Oysters
1957-01-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,76167,1,Oysters
1957-02-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,42910,2,Oysters
1957-03-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,19712,3,Oysters
1957-04-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,34926,4,Oysters
1957-05-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,14202,5,Oysters
1957-06-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,16441,6,Oysters
1957-07-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,12883,7,Oysters
1957-08-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,18665,8,Oysters
1957-09-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,18642,9,Oysters
1957-10-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,22477,10,Oysters
1957-11-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,58371,11,Oysters
1957-12-16 00:00:00+00:00,1957,"oyster, giant pacific",San Francisco,52939,12,Oysters
1958-01-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,62525,1,Oysters
1958-02-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,53785,2,Oysters
1958-03-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,52951,3,Oysters
1958-04-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,42927,4,Oysters
1958-05-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,5636,5,Oysters
1958-06-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,35161,6,Oysters
1958-07-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,39474,7,Oysters
1958-08-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,59546,8,Oysters
1958-09-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,80179,9,Oysters
1958-10-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,54142,10,Oysters
1958-11-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,50939,11,Oysters
1958-12-16 00:00:00+00:00,1958,"oyster, giant pacific",San Francisco,51381,12,Oysters
1959-01-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,59408,1,Oysters
1959-02-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,52807,2,Oysters
1959-03-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,68791,3,Oysters
1959-04-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,5499,4,Oysters
1959-05-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,38761,5,Oysters
1959-06-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,42201,6,Oysters
1959-07-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,42575,7,Oysters
1959-08-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,35744,8,Oysters
1959-09-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,44468,9,Oysters
1959-10-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,18350,10,Oysters
1959-11-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,12235,11,Oysters
1959-12-16 00:00:00+00:00,1959,"oyster, giant pacific",San Francisco,19910,12,Oysters
1960-01-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,26008,1,Oysters
1960-02-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,18014,2,Oysters
1960-03-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,17336,3,Oysters
1960-04-16 00:00:00+00:00,1960,"oyster, giant pacific",San Francisco,24732,4,Oysters
